Time,Country,inflation,call_rate,output_gap,credit_pnf,credit_hh,gov_debt,fx,vix,loan_rate,deposit_rate,nim,boj_assets,10y_bond_yield,real_rate,M3,qe_proxy,default_proxy,capital_stress,hh_debt_proxy
2021-04-01,JP,-10.848708941893648,0.0061647255551934,0.0110693427720196,-2.4251556210333263,-0.8123930106855823,-0.4050056582401282,0.0031725413716383,-4.065775094696779,-0.0524336090698291,0.0048371738035024,-0.0572707828733315,0.0079106164855247,-0.0353293756018102,10.85487366744884,0.0028608300341446,0.0079106164855247,2.4251556210333263,-1.583348690790121,4.324859597843202
2021-05-01,JP,4.600362877241082,-0.0037936819402739,0.0089805780664864,-0.0329246138229848,-0.0152412993594452,-0.4050056582401282,0.000618821828862,2.030595681561984,-0.1605932359400235,0.0002997192756682,-0.1608929552156917,0.0061033948500206,-0.0155312468701254,-4.604156559181356,0.0039627009719183,0.0061033948500206,0.0329246138229848,2.2244132506006604,4.342305365970703
2021-06-01,JP,4.210928227133692,-0.0108352744448065,0.0068869932000037,-0.0329246138229848,-0.0152412993594452,-0.4050056582401282,0.0090804672666706,-2.760049092904953,0.1478004684367039,0.0047805525820816,0.14301991585462231,-0.0107390240078704,-0.0355985372928971,-4.221763501578499,0.0014784153592799,-0.0107390240078704,0.0329246138229848,-2.8701443949365903,4.359751134098205
2021-07-01,JP,0.6400477228922341,-0.0059350964556848,0.0031023728089927,-0.7329246138230019,-0.3152412993594424,-0.4050056582401282,0.0009713074742769,0.262778511107836,-0.0817235157873778,0.0050427495689095,-0.0867662653562873,0.0083930447578097,-0.0408004085612124,-0.6459828193479189,0.0021142116220715,0.0083930447578097,0.7329246138230019,1.0824693902871252,3.9771969022257148
2021-08-01,JP,-2.106779002710013,0.0030066740379693,0.0010613185814687,-0.0351905700532881,-0.0163094076121552,-0.4050056582401282,-0.0032862748656361,-0.4157934403888532,-0.0038172865252288,0.001256688982427,-0.0050739755076558,0.0051975310243808,-0.0010359250409134,2.1097856767479826,0.0022006563466376,0.0051975310243808,0.0351905700532881,-0.3755288948279093,3.993218526016272
2021-09-01,JP,5.69170080977166,0.0130233110397824,-0.0009286281999081,-0.0351905700532881,-0.0163094076121552,-0.4050056582401282,0.002802554584468,2.0469387772908973,0.0546658913373522,0.0013441435102612,0.053321747827091,-0.0036564120136901,0.0389977201704723,-5.6786774987318775,0.0023997669491677,-0.0036564120136901,0.0351905700532881,2.028807599517094,4.009240149806829
2021-10-01,JP,-7.746592881821357,-0.0038768669493392,0.0091212540505889,1.0648094299467346,-0.0163094076121552,-0.4050056582401282,0.0265195302305896,-1.8999050708818643,-0.0559826430647535,0.0042822950087713,-0.0602649380735248,0.0015603973919162,0.0243005270729452,7.742716014872018,0.0034435102456384,0.0015603973919162,0.0,-2.904449562755074,3.5252617735973866
2021-11-01,JP,2.639222452798151,-0.0109184594538718,0.0072798578521151,-0.0316297816913788,-0.0163094076121552,-0.4050056582401282,0.0074289213961575,0.3847263928720892,-0.0512711173649695,0.0010910071422198,-0.0523621245071893,0.0041695188928247,-0.0504976016587395,-2.6501409122520228,0.0020825334255718,0.0041695188928247,0.0316297816913788,0.4687182990706573,3.5395032169667724
2021-12-01,JP,0.9045707905471544,0.0139817185352498,0.0055307843992391,-0.0316297816913788,-0.0163094076121552,-0.4050056582401282,-0.0011598001106039,2.705634696712909,0.0526336794798468,0.0042274162140401,0.048406263265806694,-0.0061332802907188,0.0141995914387876,-0.8905890720119046,0.002447193667912,-0.0061332802907188,0.0316297816913788,2.688858215138481,3.553744660336158
2022-01-01,JP,1.0675861711973766,0.0070898590470346,0.0003681109987976,-0.7316297816913959,-0.3163094076121524,-0.6336514346791375,0.0086820010543071,2.1130699766729286,0.0189207213627301,0.0048357798621507,0.014084941500579401,0.0019028098784659,0.094334172284331,-1.0604963121503421,0.0029161819270342,0.0019028098784659,0.7316297816913959,2.8306148168637453,2.867986103705541
